"calc.region","calc.district","finalsettlment","available_health_services","available_health_services.none","available_health_services.mobile_clinic","available_health_services.hospital","available_health_services.first_aid","available_health_services.clinic","available_health_services.other","available_health_services.midwife","available_health_services.dontknow","available_health_services.healer","available_health_services.individual_pract","available_health_services.drugstore","barriers_health","barriers_health.distance","barriers_health.none","barriers_health.cost_services","barriers_health.absence_personnel","barriers_health.other","barriers_health.dontknow","barriers_health.security","barriers_usetoilets","barriers_usetoilets.too_far","barriers_usetoilets.women_notsafe","barriers_usetoilets.too_dirty","barriers_usetoilets.not_available","barriers_usetoilets.overcrowded","barriers_usetoilets.pwd_notsafe","barriers_usetoilets.night_notsafe","barriers_usetoilets.not_funtional","barriers_usetoilets.dontknow","barriers_usetoilets.insufficient","barriers_usetoilets.not_common","barriers_usetoilets.other","barriers_usetoilets.child_notsafe","conflict_causes","conflict_causes.tax_dispute","conflict_causes.none","conflict_causes.shelter_dispute","conflict_causes.food_dispute","conflict_causes.land_dispute","conflict_causes.tohumanitarianaid","conflict_causes.clan_dispute","conflict_causes.other","conflict_causes.livestock_dispute","conflict_causes.water_dispute","conflict_causes.property_dispute","conflict_causes.dontknow","conflict_causes.access_work","conflict_causes.noresponse","conflict_causes.family_dispute","conflict_mediators","conflict_mediators.clan_lead","conflict_mediators.gatekeeper","conflict_mediators.none","conflict_mediators.loc_authorities","conflict_mediators.rel_leader","conflict_mediators.health_staff","conflict_mediators.ngo_staff","conflict_mediators.other","conflict_mediators.commun_leader_elder","conflict_mediators.dontknow","conflict_mediators.noresponse","coping_food_strat","coping_food_strat.none","coping_food_strat.limit_portions","coping_food_strat.wild_foods","coping_food_strat.part_skips","coping_food_strat.borrow","coping_food_strat.cheaper_food","coping_food_strat.dontknow","coping_food_strat.other","coping_food_strat.reduce_portions","coping_food_strat.skip_days","coping_food_strat.noresponse","education_available","education_available.none","education_available.secon_girls","education_available.secon_boys","education_available.ngoschool","education_available.basic_boys","education_available.quran_boys","education_available.basic_girls","education_available.prim_girls","education_available.other","education_available.prim_boys","education_available.dontknow","education_available.quran_girls","idp_arrived_reason","idp_arrived_reason.lack_jobs","idp_arrived_reason.no_services","idp_arrived_reason.evictions","idp_arrived_reason.noresponse","idp_arrived_reason.dontknow","idp_arrived_reason.drought","idp_arrived_reason.flooding","idp_arrived_reason.other","idp_arrived_reason.conflict","idp_pull_factors","idp_pull_factors.better_security","idp_pull_factors.noresponse","idp_pull_factors.better_services","idp_pull_factors.presence_jobs","idp_pull_factors.availability_shelters","idp_pull_factors.other","idp_pull_factors.access_water","idp_pull_factors.dontknow","idp_pull_factors.access_food","incidents_wh_leaving","incidents_wh_leaving.loss_property","incidents_wh_leaving.none","incidents_wh_leaving.family_separation","incidents_wh_leaving.killing","incidents_wh_leaving.tax_toleave","incidents_wh_leaving.other","incidents_wh_leaving.sexual_violence","incidents_wh_leaving.dontknow","incidents_wh_leaving.injury","incidents_wh_leaving.relatives_targeted","incidents_wh_leaving.noresponse","info_barriers","info_barriers.written_info_illiterate","info_barriers.none","info_barriers.lack_mobile","info_barriers.no_credit","info_barriers.other","info_barriers.dontknow","info_barriers.lack_electricity","info_barriers.lack_radio_sign","info_mainsource","info_mainsource.phone_calls","info_mainsource.conversations","info_mainsource.sms","info_mainsource.other","info_mainsource.social_media","info_mainsource.internet","info_mainsource.dontknow","info_mainsource.radio","info_mainsource.noresponse","lack_food_reasons","lack_food_reasons.noland","lack_food_reasons.nomarket","lack_food_reasons.natural_causes","lack_food_reasons.other","lack_food_reasons.economic_causes","lack_food_reasons.dontknow","lack_food_reasons.security","left_behind_who","left_behind_who.men_18_59","left_behind_who.b_0_11","left_behind_who.women_60_eld","left_behind_who.boys_12_17","left_behind_who.men_60_eld","left_behind_who.women_18_59","left_behind_who.g_0_11","left_behind_who.girls_12_17","livelihood_activ","livelihood_activ.money_rent","livelihood_activ.remittances","livelihood_activ.none","livelihood_activ.business","livelihood_activ.contractual_work","livelihood_activ.begging","livelihood_activ.livestock_produce","livelihood_activ.other","livelihood_activ.humanitar_assistance","livelihood_activ.dontknow","livelihood_activ.day_labour","livelihood_activ.farming","main_radios","main_radios.radio_simba","main_radios.none","main_radios.radio_xamar","main_radios.al_furqaan","main_radios.radio_banadir","main_radios.al_andalus","main_radios.bar_kulan","main_radios.africas_voices","main_radios.other","main_radios.voice_of_america","main_radios.radio_shabelle","main_radios.radio_xurmo","main_radios.al_risaala","main_radios.dontknow","main_radios.radio_ergo","main_radios.star_fm","main_radios.bbc_somalia","main_radios.radio_kulmiye","main_radios.radio_mogadishu","market_goods","market_goods.clothes_sewing","market_goods.tools_seeds","market_goods.livestock","market_goods.food","market_goods.jerry_cans","market_goods.construction_materials","market_goods.mosquito_nets","market_goods.womens_materials","market_goods.fuel_cooking","market_goods.dontknow","market_goods.soap","market_goods.shoes","ngo_support_type","ngo_support_type.none","ngo_support_type.livestock","ngo_support_type.cash_distrib","ngo_support_type.seeds_tools","ngo_support_type.other","ngo_support_type.vaccinations","ngo_support_type.dontknow","ngo_support_type.food_distrib","ngo_support_type.education_service","ngo_support_type.construction_materials_nfis","ngo_support_type.legal_support","noaccess_health","noaccess_health.none","noaccess_health.m_over60","noaccess_health.m_over18","noaccess_health.g_under18","noaccess_health.pwd","noaccess_health.other","noaccess_health.dontknow","noaccess_health.b_under18","noaccess_health.w_over60","noaccess_health.w_over18","nomarket_why","nomarket_why.market_far","nomarket_why.other","nomarket_why.no_items","nomarket_why.dontknow","nomarket_why.security","nomarket_why.bad_quality","nomarket_why.no_cash","protection_inc_location","protection_inc_location.human_aid_distr","protection_inc_location.school","protection_inc_location.shelters","protection_inc_location.bathing_pl","protection_inc_location.checkpoint","protection_inc_location.dontknow","protection_inc_location.clinic","protection_inc_location.on_the_road","protection_inc_location.latrines","protection_inc_location.near_water","protection_inc_location.in_field","protection_inc_location.other","protection_inc_location.market","protection_incidents","protection_incidents.none","protection_incidents.tax_collection","protection_incidents.dontknow","protection_incidents.other","protection_incidents.sexual_violence","protection_incidents.theft","protection_incidents.abduction","protection_incidents.uxo","protection_incidents.conflict_in_set","protection_incidents.conflict_other_settlement","protection_incidents.noresponse"
"bay","baidoa","NA-3801-S33-002","",,,,,,,,,,,,"cost_services absence_personnel","no","no","yes","yes","no","no","no","insufficient too_dirty","no","no","yes","no","no","no","no","no","no","yes","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","lack_electricity","no","no","no","no","no","no","yes","no","radio conversations phone_calls","yes","yes","no","no","no","no","no","yes","no","",,,,,,,,"girls_12_17 b_0_11 men_18_59","yes","yes","no","no","no","no","no","yes","farming","no","no","no","no","no","no","no","no","no","no","no","yes","bbc_somalia voice_of_america","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","food livestock tools_seeds fuel_cooking construction_materials clothes_sewing shoes soap jerry_cans","yes","yes","yes","yes","yes","yes","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","baidoa","NA-3801-S33-002","",,,,,,,,,,,,"distance security cost_services","yes","no","yes","no","no","no","yes","insufficient","no","no","no","no","no","no","no","no","no","yes","no","no","no","family_dispute tax_dispute property_dispute","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","loc_authorities","no","no","no","yes","no","no","no","no","no","no","no","borrow limit_portions","no","yes","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","conversations","no","yes","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food livestock fuel_cooking clothes_sewing shoes soap","yes","no","yes","yes","no","no","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"shelters market","no","no","yes","no","no","no","no","no","no","no","no","no","yes","theft tax_collection","no","yes","no","no","no","yes","no","no","no","no","no"
"bay","baidoa","NA-3801-S33-002","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","insufficient","no","no","no","no","no","no","no","no","no","yes","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","borrow limit_portions","no","yes","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"family_separation","no","no","yes","no","no","no","no","no","no","no","no","lack_electricity lack_mobile","no","no","yes","no","no","no","yes","no","phone_calls","yes","no","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming livestock_produce","no","no","no","no","no","no","yes","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food fuel_cooking shoes soap jerry_cans","no","no","no","yes","yes","no","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"shelters","no","no","yes","no","no","no","no","no","no","no","no","no","no","theft","no","no","no","no","no","yes","no","no","no","no","no"
"bay","baidoa","NA-3801-Y29-005","",,,,,,,,,,,,"","no","yes","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow wild_foods","no","no","yes","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","lack_electricity","no","no","no","no","no","no","yes","no","radio phone_calls conversations","yes","yes","no","no","no","no","no","yes","no","",,,,,,,,"g_0_11 b_0_11","no","yes","no","no","no","no","yes","no","farming","no","no","no","no","no","no","no","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food tools_seeds livestock fuel_cooking construction_materials clothes_sewing shoes soap jerry_cans womens_materials mosquito_nets","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","baidoa","NA-3805-A33-001","",,,,,,,,,,,,"security","no","no","no","no","no","no","yes","insufficient","no","no","no","no","no","no","no","no","no","yes","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","borrow","no","no","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"tax_toleave family_separation","no","no","yes","no","yes","no","no","no","no","no","no","lack_electricity no_credit","no","no","no","yes","no","no","yes","no","conversations","no","yes","no","no","no","no","no","no","no","",,,,,,,,"b_0_11 boys_12_17","no","yes","no","yes","no","no","no","no","farming livestock_produce","no","no","no","no","no","no","yes","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food fuel_cooking clothes_sewing shoes soap jerry_cans","yes","no","no","yes","yes","no","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"shelters","no","no","yes","no","no","no","no","no","no","no","no","no","no","theft tax_collection","no","yes","no","no","no","yes","no","no","no","no","no"
"bakool","rab_dhuure","NB-3813-L25-001","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"part_skips","no","no","no","yes","no","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","radio","no","no","no","no","no","no","no","yes","no","",,,,,,,,"b_0_11 men_18_59 women_60_eld girls_12_17 boys_12_17 women_18_59 g_0_11","yes","yes","yes","yes","no","yes","yes","yes","farming livestock_produce","no","no","no","no","no","no","yes","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food tools_seeds livestock construction_materials shoes fuel_cooking jerry_cans clothes_sewing womens_materials mosquito_nets soap","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bakool","rab_dhuure","NB-3813-L25-001","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow limit_portions","no","yes","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","lack_electricity","no","no","no","no","no","no","yes","no","phone_calls conversations","yes","yes","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food fuel_cooking shoes soap","no","no","no","yes","no","no","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","buur_hakaba","NA-3802-Y12-001","",,,,,,,,,,,,"distance cost_services","yes","no","yes","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"wild_foods","no","no","yes","no","no","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","radio","no","no","no","no","no","no","no","yes","no","",,,,,,,,"boys_12_17 women_18_59 men_18_59 b_0_11","yes","yes","no","yes","no","yes","no","no","day_labour","no","no","no","no","no","no","no","no","no","no","yes","no","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food tools_seeds construction_materials shoes soap womens_materials fuel_cooking livestock jerry_cans mosquito_nets clothes_sewing","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","buur_hakaba","NA-3802-Y12-001","",,,,,,,,,,,,"distance cost_services absence_personnel","yes","no","yes","yes","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","conversations phone_calls","yes","yes","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food livestock tools_seeds fuel_cooking clothes_sewing shoes soap jerry_cans womens_materials mosquito_nets","yes","yes","yes","yes","yes","no","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","buur_hakaba","NA-3802-Y12-001","",,,,,,,,,,,,"distance cost_services absence_personnel","yes","no","yes","yes","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","none","yes","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","phone_calls conversations","yes","yes","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food tools_seeds livestock fuel_cooking clothes_sewing shoes soap jerry_cans womens_materials mosquito_nets","yes","yes","yes","yes","yes","no","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","buur_hakaba","NA-3802-Y12-001","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","family_dispute","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","borrow limit_portions","no","yes","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"family_separation","no","no","yes","no","no","no","no","no","no","no","no","lack_electricity no_credit","no","no","no","yes","no","no","yes","no","conversations","no","yes","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"day_labour","no","no","no","no","no","no","no","no","no","no","yes","no","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food shoes soap jerry_cans","no","no","no","yes","yes","no","no","no","no","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"shelters","no","no","yes","no","no","no","no","no","no","no","no","no","no","theft","no","no","no","no","no","yes","no","no","no","no","no"
"bay","baidoa","NA-3802-U01-006","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","limit_portions reduce_portions","no","yes","no","no","no","no","no","no","yes","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"family_separation","no","no","yes","no","no","no","no","no","no","no","no","no_credit","no","no","no","yes","no","no","no","no","phone_calls","yes","no","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming livestock_produce","no","no","no","no","no","no","yes","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","",,,,,,,,,,,,,"",,,,,,,,,,,,"",,,,,,,,,,,"market_far","yes","no","no","no","no","no","no","shelters","no","no","yes","no","no","no","no","no","no","no","no","no","no","theft","no","no","no","no","no","yes","no","no","no","no","no"
"bakool","tayeeglow","NB-3814-Z24-001","hospital drugstore","no","no","yes","no","no","no","no","no","no","no","yes","cost_services","no","no","yes","no","no","no","no","overcrowded","no","no","no","no","yes","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","quran_girls quran_boys","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","radio","no","no","no","no","no","no","no","yes","no","economic_causes","no","no","no","no","yes","no","no","girls_12_17 men_18_59 boys_12_17 women_18_59","yes","no","no","yes","no","yes","no","yes","business farming livestock_produce day_labour contractual_work","no","no","no","yes","yes","no","yes","no","no","no","yes","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food tools_seeds livestock fuel_cooking construction_materials clothes_sewing shoes soap jerry_cans womens_materials","yes","yes","yes","yes","yes","yes","no","yes","yes","no","yes","yes","",,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","",,,,,,,,"checkpoint shelters market","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","tax_collection","no","yes","no","no","no","no","no","no","no","no","no"
"bay","baidoa","NA-3802-W01-010","drugstore","no","no","no","no","no","no","no","no","no","no","yes","cost_services absence_personnel","no","no","yes","yes","no","no","no","insufficient","no","no","no","no","no","no","no","no","no","yes","no","no","no","family_dispute tax_dispute","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","commun_leader_elder loc_authorities","no","no","no","yes","no","no","no","no","yes","no","no","part_skips cheaper_food","no","no","no","yes","no","yes","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","phone_calls conversations","yes","yes","no","no","no","no","no","no","no","natural_causes economic_causes","no","no","yes","no","yes","no","no","",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","food fuel_cooking clothes_sewing shoes soap","yes","no","no","yes","no","no","no","no","yes","no","yes","yes","",,,,,,,,,,,,"pwd","no","no","no","no","yes","no","no","no","no","no","",,,,,,,,"shelters market","no","no","yes","no","no","no","no","no","no","no","no","no","yes","tax_collection","no","yes","no","no","no","no","no","no","no","no","no"
"bay","buur_hakaba","NA-3806-A15-003","drugstore","no","no","no","no","no","no","no","no","no","no","yes","distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"part_skips","no","no","no","yes","no","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","radio","no","no","no","no","no","no","no","yes","no","",,,,,,,,"b_0_11 boys_12_17 women_18_59 women_60_eld girls_12_17 men_18_59","yes","yes","yes","yes","no","yes","no","yes","farming","no","no","no","no","no","no","no","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","",,,,,,,,,,,,,"",,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","market_far","yes","no","no","no","no","no","no","",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","baidoa","NA-3802-T01-012","",,,,,,,,,,,,"cost_services distance","yes","no","yes","no","no","no","no","too_dirty","no","no","yes","no","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","",,,,,,,,,,,,"borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"none","no","yes","no","no","no","no","no","no","no","no","no","lack_electricity","no","no","no","no","no","no","yes","no","radio phone_calls conversations","yes","yes","no","no","no","no","no","yes","no","",,,,,,,,"",,,,,,,,,"farming","no","no","no","no","no","no","no","no","no","no","no","yes","voice_of_america bbc_somalia","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","food tools_seeds livestock fuel_cooking construction_materials clothes_sewing shoes soap jerry_cans","yes","yes","yes","yes","yes","yes","no","no","yes","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,"none","yes","no","no","no","no","no","no","no","no","no","no"
"bay","baidoa","NA-3802-T01-012","drugstore","no","no","no","no","no","no","no","no","no","no","yes","distance cost_services","yes","no","yes","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","land_dispute","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","none","no","no","yes","no","no","no","no","no","no","no","no","borrow limit_portions part_skips reduce_portions cheaper_food","no","yes","no","yes","yes","yes","no","no","yes","no","no","quran_girls quran_boys","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"family_separation","no","no","yes","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","radio","no","no","no","no","no","no","no","yes","no","economic_causes","no","no","no","no","yes","no","no","women_18_59 men_18_59","yes","no","no","no","no","yes","no","no","farming","no","no","no","no","no","no","no","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","tools_seeds livestock food fuel_cooking construction_materials clothes_sewing shoes soap jerry_cans womens_materials mosquito_nets","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","yes","yes","",,,,,,,,,,,,"w_over60","no","no","no","no","no","no","no","no","yes","no","",,,,,,,,"shelters market","no","no","yes","no","no","no","no","no","no","no","no","no","yes","theft conflict_in_set","no","no","no","no","no","yes","no","no","yes","no","no"
"bay","baidoa","NA-3802-T01-012","",,,,,,,,,,,,"distance","yes","no","no","no","no","no","no","not_available","no","no","no","yes","no","no","no","no","no","no","no","no","no","none","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","commun_leader_elder","no","no","no","no","no","no","no","no","yes","no","no","borrow limit_portions","no","yes","no","no","yes","no","no","no","no","no","no","quran_boys quran_girls","no","no","no","no","no","yes","no","no","no","no","no","yes","",,,,,,,,,,"",,,,,,,,,,"family_separation","no","no","yes","no","no","no","no","no","no","no","no","lack_electricity","no","no","no","no","no","no","yes","no","phone_calls","yes","no","no","no","no","no","no","no","no","",,,,,,,,"",,,,,,,,,"farming livestock_produce","no","no","no","no","no","no","yes","no","no","no","no","yes","bbc_somalia","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","food shoes soap jerry_cans","no","no","no","yes","yes","no","no","no","no","no","yes","yes","",,,,,,,,,,,,"",,,,,,,,,,,"",,,,,,,,"shelters","no","no","yes","no","no","no","no","no","no","no","no","no","no","theft tax_collection","no","yes","no","no","no","yes","no","no","no","no","no"
